,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
422,I,-0.36157292367662197,-0.4114080566090079,-0.2818367109848044,-0.3050931063532512,-0.27186968439832715,-0.27186968439832715,-0.24861328902988036,-0.3117377907442359,-0.2884813953757891,-0.15226536536060079,-0.16223239194707803,-0.0824961792552604,-0.1323313121876464,-0.1555877075560932,-0.129008969992154,-0.1555877075560932,-0.19545581390200206,-0.129008969992154,-0.13897599657863122,-0.17884410292453998,-0.26522500000734234,-0.12568662779666168,1.5653855497089693,2.0238687726869204
423,J,-0.35825058148112954,-0.4147303988045003,-0.3682176080676067,-0.2320015780524184,-0.22535689366143358,-0.2087451826839716,-0.10243023242821488,-0.26522500000734234,-0.3017707641577588,-0.44463147856393187,-0.1821664451200324,-0.19213347170650963,-0.16555473414257044,-0.16223239194707803,-0.20210049829298676,-0.3283495017216979,-0.3050931063532512,-0.19877815609749436,-0.22867923585692598,-0.2054228404884792,-0.212067524879464,-0.06920681047329084,2.2996231749127896,2.0969603009877535
424,K,-0.3349941861126828,-0.35492823928563716,-0.24529094683438796,-0.3017707641577588,-0.21871220927044874,-0.21871220927044874,-0.17884410292453998,-0.14894302316510846,-0.22535689366143358,-0.2054228404884792,-0.07585149486427567,-0.2054228404884792,-0.09578554803723005,-0.10243023242821488,-0.09578554803723005,-0.09246320584173764,-0.38482931904506873,-0.11239725901469202,-0.12236428560116926,-0.0559174416913213,-0.09910789023272247,-0.06920681047329084,2.1168943541607073,2.2099199356344945
425,L,-0.31506013293972834,-0.3881516612405611,-0.3682176080676067,-0.29180373757128153,-0.3084154485487436,-0.22867923585692598,-0.2320015780524184,-0.24196860463889552,-0.23864626244340323,-0.23864626244340323,-0.16887707633806284,-0.212067524879464,-0.16223239194707803,-0.1555877075560932,-0.22867923585692598,-0.12568662779666168,-0.19545581390200206,-0.1555877075560932,-0.14562068096961606,-0.17219941853355525,-0.1090749168191996,-0.11239725901469202,2.346135965649683,2.219886962220972
426,M,-0.3781846346540839,-0.3117377907442359,-0.22535689366143358,-0.22867923585692598,-0.24861328902988036,-0.19213347170650963,-0.20210049829298676,-0.19213347170650963,-0.2054228404884792,-0.18548878731552482,-0.1323313121876464,-0.21538986707495644,-0.09246320584173764,-0.17884410292453998,-0.16555473414257044,-0.1057525746237072,-0.14229833877412365,-0.10243023242821488,-0.12236428560116926,-0.11239725901469202,-0.11239725901469202,-0.029338704127382088,2.4059381251685465,2.379359387604607
427,N,-0.3283495017216979,-0.37153995026309916,-0.3050931063532512,-0.29844842196226634,-0.2818367109848044,-0.22535689366143358,-0.28515905318029683,-0.2685473422028347,-0.29844842196226634,-0.3183824751352207,-0.22535689366143358,-0.21871220927044874,-0.22867923585692598,-0.1821664451200324,-0.15226536536060079,-0.1323313121876464,-0.21871220927044874,-0.1589100497515856,-0.16223239194707803,-0.17552176072904757,-0.08914086364624522,-0.04927275730033647,2.386004071995592,2.362747676627145
428,O,-0.34496121269915997,-0.37486229245859154,-0.21538986707495644,-0.3117377907442359,-0.3050931063532512,-0.27851436878931196,-0.2552579734208652,-0.20210049829298676,-0.22867923585692598,-0.23532392024791082,-0.1821664451200324,-0.24529094683438796,-0.2552579734208652,-0.19877815609749436,-0.20210049829298676,-0.14229833877412365,-0.22203455146594114,-0.19877815609749436,-0.26190265781185,-0.22867923585692598,-0.2054228404884792,-0.11239725901469202,2.6883372117854,2.8145862152141112
429,P,-0.4579208473459015,-0.45459850515040906,-0.34828355489465235,-0.3183824751352207,-0.3947963456315459,-0.3183824751352207,-0.3682176080676067,-0.36157292367662197,-0.3050931063532512,-0.34163887050366754,-0.23532392024791082,-0.33167184391719035,-0.3349941861126828,-0.29512607976677396,-0.34163887050366754,-0.27186968439832715,-0.34828355489465235,-0.25193563122537277,-0.22203455146594114,-0.3183824751352207,-0.17884410292453998,-0.2320015780524184,2.6252127100710445,2.671725500807938
430,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,,,,,,,,,,,,,,,,,,,,,,,
432,Basic assay information ,,,,,,,,,,,,,,,,,,,,,,,,
433,Assay ID: ,,,,627,,,,,,,,,,,,,,,,,,,,
434,Assay Started: ,,,,4/12/23 18:31,,,,,,,,,,,,,,,,,,,,
435,Assay Finished: ,,,,4/12/23 18:57,,,,,,,,,,,,,,,,,,,,
436,Assay Exported: ,,,,4/12/23 19:41,,,,,,,,,,,,,,,,,,,,
437,Protocol ID: ,,,,100135,,,,,,,,,,,,,,,,,,,,
438,Protocol Name: ,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
439,Serial#: ,,,,1051054,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,,,,,,
443,Protocol information,,,,,,,,,,,,,,,,,,,,,,,,
444,Protocol:,,,,,,,,,,,,,,,,,,,,,,,,
445,Protocol name,,,,Klein lab BTG,,,,,,,,,,,,,,,,,,,,
446,Number of assay repeats,,,,6,,,,,,,,,,,,,,,,,,,,
447,Start assay repeat each,,,,30 min ,,,,,,,,,,,,,,,,,,,,
448,Number of plate repeats,,,,1,,,,,,,,,,,,,,,,,,,,
449,Start plate repeat each,,,,N/A,,,,,,,,,,,,,,,,,,,,
450,Is label meas. height used,,,,Yes,,,,,,,,,,,,,,,,,,,,
451,Height of measurement,,,,Defined in label,,,,,,,,,,,,,,,,,,,,
452,Is gripper height used,,,,No,,,,,,,,,,,,,,,,,,,,
453,Mode of measurement,,,,By Rows  bi-directional,,,,,,,,,,,,,,,,,,,,
454,Rotated plate,,,,No,,,,,,,,,,,,,,,,,,,,
455,Soft move,,,,No,,,,,,,,,,,,,,,,,,,,
456,Protocol notes,,,, ,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,,,,,,
458,Plate type:,,,,,,,,,,,,,,,,,,,,,,,,
459,Name of the plate type,,,,384 Nunc Maxisorp 460372,,,,,,,,,,,,,,,,,,,,
460,Number of rows,,,,16,,,,,,,,,,,,,,,,,,,,
461,Number of columns,,,,24,,,,,,,,,,,,,,,,,,,,
462,Number of the wells in the plate,,,,384,,,,,,,,,,,,,,,,,,,,
463,Height of the plate,,,,14.4 mm,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,,,,,
465,Coordinates of corners:,,,,,,,,,,,,,,,,,,,,,,,,
466,384 Nunc Maxisorp 460372 + Jez US LUM 384 (cps),,,,,,,,,,,,,,,,,,,,,,,,
467,11.88 mm x------------------------------------------------------ x 115.3 mm,,,,,,,,,,,,,,,,,,,,,,,,
468,9.09 mm                                                            9.11 mm,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,,,,,,,,
470,11.83 mm x------------------------------------------------------ x 115.43 mm,,,,,,,,,,,,,,,,,,,,,,,,
471,76.51 mm                                                           76.32 mm,,,,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,,,
473,Platemap:,,,,,,,,,,,,,,,,,,,,,,,,
474,Plate,,,,1,,,,,,,,,,,,,,,,,,,,
475,Group,,,,1,,,,,,,,,,,,,,,,,,,,
476,,,,,,,,,,,,,,,,,,,,,,,,,
477,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
478,A,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
479,B,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
480,C,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
481,D,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
482,E,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
483,F,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
484,G,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
485,H,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
486,I,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
487,J,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
488,K,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
489,L,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
490,M,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
491,N,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
492,O,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
493,P,ZL,ZL,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,ZH,ZH
494,,,,,,,,,,,,,,,,,,,,,,,,,
495,ZL - Z_Low,,,,,,,,,,,,,,,,,,,,,,,,
496,- - Undefined,,,,,,,,,,,,,,,,,,,,,,,,
497,ZH - Z_High,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,,,,,
499,Calculations:,,,,,,,,,,,,,,,,,,,,,,,,
500,No calculations.,,,,,,,,,,,,,,,,,,,,,,,,
501,,,,,,,,,,,,,,,,,,,,,,,,,
502,Auto export parameters:,,,,,,,,,,,,,,,,,,,,,,,,
503,Export format,,,,Plate2,,,,,,,,,,,,,,,,,,,,
504,Include basic assay information,,,,Yes,,,,,,,,,,,,,,,,,,,,
505,Place assay information at,,,,End of file,,,,,,,,,,,,,,,,,,,,
506,Include basic plate information,,,,Yes,,,,,,,,,,,,,,,,,,,,
507,Place plate information at,,,,Beginning of plate,,,,,,,,,,,,,,,,,,,,
508,Include protocol information,,,,Yes,,,,,,,,,,,,,,,,,,,,
509,Protocol info level,,,,Large,,,,,,,,,,,,,,,,,,,,
510,Include error and warning information,,,,Yes,,,,,,,,,,,,,,,,,,,,
511,Include background information,,,,Yes,,,,,,,,,,,,,,,,,,,,
512,Add plate number to the file name,,,,Yes,,,,,,,,,,,,,,,,,,,,
513,Each plate to separate file,,,,No,,,,,,,,,,,,,,,,,,,,
514,Field separator to use,,,,System,,,,,,,,,,,,,,,,,,,,
515,File name format,,,,<DefaultDataFolder>\<Date>\<ProtocolName>_<AssayID>.csv,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,,,,,,,,,,,,,,,,,
517,Operations:,,,,,,,,,,,,,,,,,,,,,,,,
518,Plate 1,,,,,,,,,,,,,,,,,,,,,,,,
519,Group 1,,,,,,,,,,,,,,,,,,,,,,,,
520,Measurement,,,,,,,,,,,,,,,,,,,,,,,,
521,Label,,,,Jez US LUM 384 (cps)(1),,,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,,,,,,,,,,,
523,Labels:,,,,,,,,,,,,,,,,,,,,,,,,
524,Jez US LUM 384 (cps),,,,7000006,,,,,,,,,,,,,,,,,,,,
525,Measurement height,,,,0 mm,,,,,,,,,,,,,,,,,,,,
526,Measurement time,,,,0.1 s,,,,,,,,,,,,,,,,,,,,
527,CT,,,,0,,,,,,,,,,,,,,,,,,,,
528,Aperture,,,,384 Plate US Luminescence aperture,,,,,,,,,,,,,,,,,,,,
529,Last edited,,,,3/2/23 11:21,,,,,,,,,,,,,,,,,,,,
530,Last edited by,,,,EnVision,,,,,,,,,,,,,,,,,,,,
531,Factory preset,,,,No,,,,,,,,,,,,,,,,,,,,
532,,,,,,,,,,,,,,,,,,,,,,,,,
533,Aperture:,,,,,,,,,,,,,,,,,,,,,,,,
534,384 Plate US Luminescence aperture,,,,9,,,,,,,,,,,,,,,,,,,,
535,Height,,,,4.2 mm,,,,,,,,,,,,,,,,,,,,
536,Diameter,,,,3.7 mm,,,,,,,,,,,,,,,,,,,,
537,Description,,,,Can also be used in 96 plate,,,,,,,,,,,,,,,,,,,,
538,Last edited,,,,3/9/22 17:22,,,,,,,,,,,,,,,,,,,,
539,Last edited by,,,,Installation,,,,,,,,,,,,,,,,,,,,
540,Factory preset,,,,Yes,,,,,,,,,,,,,,,,,,,,
541,,,,,,,,,,,,,,,,,,,,,,,,,
542,Instrument:,,,,,,,,,,,,,,,,,,,,,,,,
543,Serial number,,,,1051054,,,,,,,,,,,,,,,,,,,,
544,Nickname,,,,EnVision#Alpha_680nm,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,,,,,,,,,,
546,Normalization:,,,,,,,,,,,,,,,,,,,,,,,,
547,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,,,,,,,,,,,,,,,,,,,,,,,
550,Assay notifications:,,,,,,,,,,,,,,,,,,,,,,,,
551,ERROR: Amount of the re-stacked plates (0) doesn't match the amount of measured plates (16) in the last assay repeat. Assay aborted.,,,,,,,,,,,,,,,,,,,,,,,,
552,,,,,,,,,,,,,,,,,,,,,,,,,
553,INFO: Assay aborted at plate 16  plate repeat 1 and well P01. There may be missing results,,,,,,,,,,,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,,,,,,,,,,,,
555,INFO: Results re-calculated 4/12/2023 6:59:23 PM,,,,,,,,,,,,,,,,,,,,,,,,
556,,,,,,,,,,,,,,,,,,,,,,,,,
557,INFO: Results re-calculated 4/12/2023 6:59:44 PM,,,,,,,,,,,,,,,,,,,,,,,,
558,,,,,,,,,,,,,,,,,,,,,,,,,
559,WARNING: Calculation errors occurred. There could be missing calculated results. See 'C:\ProgramData\PerkinElmer Life Sciences\EnVision\CalcErrors.log' for more information.,,,,,,,,,,,,,,,,,,,,,,,,
560,,,,,,,,,,,,,,,,,,,,,,,,,
561,INFO: Results re-calculated 4/12/2023 7:05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,
562,,,,,,,,,,,,,,,,,,,,,,,,,
563,INFO: Results re-calculated 4/12/2023 7:07:09 PM,,,,,,,,,,,,,,,,,,,,,,,,
564,,,,,,,,,,,,,,,,,,,,,,,,,
565,INFO: Results re-calculated 4/12/2023 7:07:51 PM,,,,,,,,,,,,,,,,,,,,,,,,
566,,,,,,,,,,,,,,,,,,,,,,,,,
567,INFO: Results re-calculated 4/12/2023 7:08:12 PM,,,,,,,,,,,,,,,,,,,,,,,,
568,,,,,,,,,,,,,,,,,,,,,,,,,
569,WARNING: Calculation errors occurred. There could be missing calculated results. See 'C:\ProgramData\PerkinElmer Life Sciences\EnVision\CalcErrors.log' for more information.,,,,,,,,,,,,,,,,,,,,,,,,
570,,,,,,,,,,,,,,,,,,,,,,,,,
571,INFO: Results re-calculated 4/12/2023 7:41:35 PM,,,,,,,,,,,,,,,,,,,,,,,,
572,,,,,,,,,,,,,,,,,,,,,,,,,
573,,,,,,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,,,,,,,,,,
575,Exported with EnVision Workstation version 1.14.3049.1193,,,,,,,,,,,,,,,,,,,,,,,,
